Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,hour,day_of_week,month,is_peak_hour,is_weekend,Load_Type_encoded,usage_lag1,usage_lag4,usage_rolling_mean,usage_rolling_std
6.8,0.0,43.01,100.0,28800,8,4,8,1,0,0,3.31,2.81,3.0399999999999645,0.27434771124758395
6.16,0.0,41.87,100.0,29700,8,4,8,1,0,0,3.24,2.77,3.0574999999999646,0.2527680095795264
5.83,0.0,42.53,100.0,30600,8,4,8,1,0,0,2.84,2.84,3.0324999999999647,0.28441460346962555
4.86,0.43,49.52,98.82,31500,8,4,8,1,0,0,2.74,3.31,2.8974999999999644,0.2321457875274162
0.0,14.18,100.0,20.63,32400,9,4,8,1,0,0,2.77,3.24,2.8349999999999644,0.11150485789131814
0.0,16.85,100.0,18.66,33300,9,4,8,1,0,0,2.99,2.84,2.9249999999999647,0.2145538005568841
0.0,16.99,100.0,20.34,34200,9,4,8,1,0,0,3.2,2.74,3.1224999999999645,0.3234578797929614
0.0,16.85,100.0,17.87,35100,9,4,8,1,0,0,3.53,2.77,3.1949999999999648,0.23979157616603267
0.0,16.78,100.0,16.92,36000,10,4,8,1,0,0,3.06,2.99,3.1674999999999645,0.2748787611539156
0.0,16.78,100.0,16.69,36900,10,4,8,1,0,0,2.88,3.2,3.077499999999964,0.3164780139811788
0.0,16.96,100.0,16.52,37800,10,4,8,1,0,0,2.84,3.53,2.9049999999999643,0.10503967504421535
0.0,16.85,100.0,16.85,38700,10,4,8,1,0,0,2.84,3.06,2.8599999999999643,0.023094010768471878
0.0,16.85,100.0,16.62,39600,11,4,8,1,0,0,2.88,2.88,2.8499999999999646,0.020000000000912694
0.0,7.52,100.0,34.56,40500,11,4,8,1,0,0,2.84,2.84,2.8324999999999645,0.045734742447021165
0.0,5.08,100.0,46.93,41400,11,4,8,1,0,0,2.77,2.84,2.797499999999965,0.0793200268953542
0.0,5.0,100.0,48.06,42300,11,4,8,1,0,0,2.7,2.88,2.7624999999999647,0.05909032633743088
0.0,4.46,100.0,53.31,43200,12,4,8,1,0,0,2.74,2.84,2.7549999999999644,0.04654746681249949
0.0,10.04,100.0,28.19,44100,12,4,8,1,0,0,2.81,2.77,2.7999999999999647,0.10984838035529207
0.0,16.09,100.0,18.27,45000,12,4,8,1,0,0,2.95,2.7,2.8724999999999645,0.11729592206628549
0.0,15.98,100.0,18.81,45900,12,4,8,1,0,0,2.99,2.74,2.952499999999964,0.10531698185358984
0.0,16.06,100.0,18.3,46800,13,4,8,1,0,0,3.06,2.81,2.997499999999965,0.04573474244783238
0.0,16.13,100.0,18.4,47700,13,4,8,1,0,0,2.99,2.95,3.0149999999999646,0.03316624790522367
0.0,16.13,100.0,19.46,48600,13,4,8,1,0,0,3.02,2.99,3.0674999999999644,0.09287087810575662
0.0,15.88,100.0,22.34,49500,13,4,8,1,0,0,3.2,3.06,3.212499999999965,0.2997081914132466
0.0,16.09,100.0,19.74,50400,14,4,8,1,0,0,3.64,2.99,3.2749999999999644,0.2614702022542798
0.0,16.27,100.0,18.07,51300,14,4,8,1,0,0,3.24,3.02,3.2674999999999645,0.2714620906625649
0.0,16.34,100.0,18.0,52200,14,4,8,1,0,0,2.99,3.2,3.2149999999999648,0.30686587732569265
0.0,16.24,100.0,18.11,53100,14,4,8,1,0,0,2.99,3.64,3.0524999999999647,0.1250000000005102
0.0,16.24,100.0,17.87,54000,15,4,8,1,0,0,2.99,3.24,2.979999999999965,0.020000000002377626
0.0,15.95,100.0,18.6,54900,15,4,8,1,0,0,2.95,2.99,2.9874999999999647,0.02872281323440405
0.0,16.09,100.0,18.45,55800,15,4,8,1,0,0,3.02,2.99,2.9949999999999646,0.03316624790508887
0.0,16.2,100.0,18.79,56700,15,4,8,1,0,0,3.02,2.99,3.0224999999999644,0.061305247193429245
0.0,16.38,100.0,17.72,57600,16,4,8,1,0,0,3.1,2.95,3.022499999999965,0.061305247193429245
0.0,16.24,100.0,17.87,58500,16,4,8,1,0,0,2.95,3.02,3.0049999999999644,0.07141428428617268
0.0,16.6,100.0,19.78,59400,16,4,8,1,0,0,2.95,3.02,3.087499999999965,0.1887458608821482
0.0,16.45,100.0,19.96,60300,16,4,8,1,0,0,3.35,3.1,3.149999999999965,0.2309401076762211
0.0,16.34,100.0,18.0,61200,17,4,8,1,0,0,3.35,2.95,3.1599999999999646,0.22000000000039938
0.0,16.31,100.0,17.62,62100,17,4,8,1,0,0,2.99,2.95,3.1524999999999648,0.22983689869159918
0.0,16.38,100.0,18.13,63000,17,4,8,1,0,0,2.92,3.35,3.0699999999999648,0.1913112646974439
0.0,16.34,100.0,17.77,63900,17,4,8,1,0,0,3.02,3.35,2.9699999999999642,0.043969686528606895
0.0,16.2,100.0,18.15,64800,18,4,8,1,0,0,2.95,2.99,2.9699999999999642,0.043969686528606895
0.0,6.55,100.0,40.72,65700,18,4,8,1,0,0,2.99,2.92,2.9699999999999642,0.043969686528606895
0.0,4.25,100.0,54.6,66600,18,4,8,1,0,0,2.92,3.02,2.9074999999999647,0.09604686356181866
0.0,10.69,100.0,26.35,67500,18,4,8,1,0,0,2.77,2.95,2.8999999999999644,0.09273618495527643
0.0,16.34,100.0,18.0,68400,19,4,8,0,0,0,2.92,2.99,2.8999999999999644,0.09273618495527643
0.0,16.34,100.0,17.77,69300,19,4,8,0,0,0,2.99,2.92,2.9074999999999642,0.09604686356181866
0.0,16.42,100.0,17.91,70200,19,4,8,0,0,0,2.95,2.77,2.9624999999999644,0.034034296429052195
0.0,16.42,100.0,17.51,71100,19,4,8,0,0,0,2.99,2.92,2.9624999999999644,0.034034296429052195
0.0,16.52,100.0,17.81,72000,20,4,8,0,0,0,2.92,2.99,2.9624999999999644,0.034034296429052195
0.0,16.52,100.0,17.81,72900,20,4,8,0,0,0,2.99,2.95,2.9724999999999646,0.03500000000131069
0.0,16.42,100.0,19.13,73800,20,4,8,0,0,0,2.99,2.99,3.024999999999965,0.12124355653029686
0.0,16.06,100.0,21.87,74700,20,4,8,0,0,0,3.2,2.92,3.1949999999999648,0.2875760768913008
0.0,16.2,100.0,18.33,75600,21,4,8,0,0,0,3.6,2.99,3.2024999999999646,0.28075790282767593
0.0,16.16,100.0,18.61,76500,21,4,8,0,0,0,3.02,2.99,3.2199999999999647,0.2648269875475986
0.0,16.31,100.0,20.52,77400,21,4,8,0,0,0,3.06,3.2,3.2749999999999644,0.2816025568069778
0.0,16.24,100.0,20.61,78300,21,4,8,0,0,0,3.42,3.6,3.2299999999999645,0.22000000000047046
0.0,15.59,100.0,19.02,79200,22,4,8,0,0,0,3.42,3.02,3.2299999999999645,0.22000000000047046
1.08,5.22,93.63,48.31,80100,22,4,8,0,0,0,3.02,3.06,3.1849999999999645,0.277308492477578
5.54,0.0,45.24,100.0,81000,22,4,8,0,0,0,2.88,3.42,3.0324999999999642,0.27268724453749615
5.58,0.0,44.98,100.0,81900,22,4,8,0,0,0,2.81,3.42,2.8799999999999644,0.09899494936637385
5.36,0.0,45.52,100.0,82800,23,4,8,0,0,0,2.81,3.02,2.8099999999999645,0.05715476066511336
5.15,0.0,47.9,100.0,83700,23,4,8,0,0,0,2.74,2.88,2.7924999999999645,0.035000000000170575
4.86,0.0,48.56,100.0,84600,23,4,8,0,0,0,2.81,2.81,2.764999999999964,0.05446711546122448
5.0,0.0,48.06,100.0,85500,23,4,8,0,0,0,2.7,2.81,2.747499999999965,0.045734742446618945
5.18,0.0,47.68,100.0,0,0,4,8,0,0,0,2.74,2.74,2.7649999999999646,0.05446711546122448
5.15,0.0,47.37,100.0,900,0,5,8,0,1,0,2.81,2.81,2.7549999999999644,0.046547466812512026
5.51,0.0,44.53,100.0,1800,0,5,8,0,1,0,2.77,2.7,2.764999999999965,0.03316624790354947
5.44,0.0,45.38,100.0,2700,0,5,8,0,1,0,2.74,2.74,2.7724999999999644,0.02872281323274325
5.51,0.0,45.81,100.0,3600,1,5,8,0,1,0,2.77,2.81,2.7799999999999647,0.04242640687126822
5.54,0.0,45.62,100.0,4500,1,5,8,0,1,0,2.84,2.77,2.797499999999965,0.05057996968511888
5.69,0.0,46.52,100.0,5400,1,5,8,0,1,0,2.84,2.74,2.8599999999999643,0.09273618495518446
6.12,0.0,48.78,100.0,6300,1,5,8,0,1,0,2.99,2.77,3.0224999999999644,0.2742717630382587
5.51,0.0,49.87,100.0,7200,2,5,8,0,1,0,3.42,2.84,3.1049999999999645,0.2495996794872773
5.51,0.0,51.15,100.0,8100,2,5,8,0,1,0,3.17,2.84,3.2149999999999643,0.18156725108583682
5.9,0.0,43.37,100.0,9000,2,5,8,0,1,0,3.28,2.99,3.1774999999999642,0.24716728478269656
5.76,0.0,44.22,100.0,9900,2,5,8,0,1,0,2.84,3.42,3.0324999999999642,0.22677080940923414
5.83,0.0,43.79,100.0,10800,3,5,8,0,1,0,2.84,3.17,2.949999999999964,0.22000000000018707
5.87,0.0,44.05,100.0,11700,3,5,8,0,1,0,2.84,3.28,2.849999999999964,0.02000000000094117
5.83,0.0,43.42,100.0,12600,3,5,8,0,1,0,2.88,2.84,2.8424999999999643,0.028722813233287084
5.87,0.0,43.55,100.0,13500,3,5,8,0,1,0,2.81,2.84,2.8424999999999643,0.028722813233287084
5.8,0.0,43.6,100.0,14400,4,5,8,0,1,0,2.84,2.84,2.8349999999999644,0.03316624790402044
5.98,0.0,42.9,100.0,15300,4,5,8,0,1,0,2.81,2.88,2.8249999999999647,0.017320508076453103
5.98,0.0,42.9,100.0,16200,4,5,8,0,1,0,2.84,2.81,2.8324999999999645,0.015000000000994045
6.05,0.0,42.49,100.0,17100,4,5,8,0,1,0,2.84,2.84,2.8324999999999645,0.015000000000994045
6.12,0.0,42.58,100.0,18000,5,5,8,0,1,0,2.84,2.81,2.849999999999964,0.02000000000094072
6.19,0.0,41.7,100.0,18900,5,5,8,0,1,0,2.88,2.84,2.849999999999964,0.02000000000094072
6.55,0.0,40.25,100.0,19800,5,5,8,0,1,0,2.84,2.84,2.8599999999999643,0.02309401076849633
6.44,0.0,40.35,100.0,20700,5,5,8,0,1,0,2.88,2.84,2.8599999999999643,0.02309401076849633
6.37,0.0,40.36,100.0,21600,6,5,8,0,1,0,2.84,2.88,2.8424999999999643,0.028722813233286792
6.37,0.0,40.72,100.0,22500,6,5,8,0,1,0,2.81,2.84,2.8424999999999647,0.028722813233286792
6.23,0.0,41.12,100.0,23400,6,5,8,0,1,0,2.84,2.88,2.8249999999999647,0.017320508076452548
5.83,0.0,48.58,100.0,24300,6,5,8,0,1,0,2.81,2.84,2.9249999999999643,0.21047565179866107
5.98,0.0,44.72,100.0,25200,7,5,8,0,1,0,3.24,2.81,2.9699999999999642,0.19646882704411744
5.94,0.0,42.26,100.0,26100,7,5,8,0,1,0,2.99,2.84,2.9524999999999646,0.21422340363916864
5.9,0.0,42.5,100.0,27000,7,5,8,0,1,0,2.77,2.81,2.9424999999999644,0.22381167678820005
6.48,0.0,46.25,100.0,27900,7,5,8,0,1,0,2.77,3.24,2.9774999999999645,0.28767748145002237
6.16,0.0,45.76,100.0,28800,8,5,8,1,1,0,3.38,2.99,3.0224999999999644,0.30390513870852537
5.9,0.0,42.5,100.0,29700,8,5,8,1,1,0,3.17,2.77,3.0224999999999644,0.30390513870852537
5.47,0.0,45.18,100.0,30600,8,5,8,1,1,0,2.77,2.77,3.0224999999999644,0.30390513870852537
4.1,0.54,53.41,97.89,31500,8,5,8,1,1,0,2.77,3.38,2.8249999999999647,0.24515301344267934
0.0,14.87,100.0,18.57,32400,9,5,8,1,1,0,2.59,3.17,2.7349999999999643,0.09848857801789154
0.0,16.96,100.0,16.74,33300,9,5,8,1,1,0,2.81,2.77,2.762499999999964,0.12365947867699129
0.0,17.1,100.0,16.22,34200,9,5,8,1,1,0,2.88,2.77,2.7724999999999644,0.12606215398235007
0.0,17.21,100.0,15.89,35100,9,5,8,1,1,0,2.81,2.59,2.8174999999999644,0.04573474244696099
0.0,17.32,100.0,16.01,36000,10,5,8,1,1,0,2.77,2.81,2.8174999999999644,0.04573474244696099
0.0,17.28,100.0,15.83,36900,10,5,8,1,1,0,2.81,2.88,2.7899999999999645,0.02309401076782046
0.0,17.39,100.0,15.56,37800,10,5,8,1,1,0,2.77,2.81,2.7724999999999644,0.028722813232742922
0.0,18.36,100.0,15.5,38700,10,5,8,1,1,0,2.74,2.77,2.7999999999999647,0.06055300708207649
0.0,20.12,100.0,15.71,39600,11,5,8,1,1,0,2.88,2.81,2.8974999999999644,0.21045585443680515
0.0,8.35,100.0,29.31,40500,11,5,8,1,1,0,3.2,2.77,2.8449999999999647,0.2704933763823103
0.0,5.69,100.0,41.96,41400,11,5,8,1,1,0,2.56,2.74,2.8174999999999644,0.2896405818712044
0.0,5.69,100.0,41.03,42300,11,5,8,1,1,0,2.63,2.88,2.7374999999999643,0.3100940717481077
0.0,5.51,100.0,42.54,43200,12,5,8,1,1,0,2.56,3.2,2.5849999999999644,0.03316624790232798
0.0,11.09,100.0,23.66,44100,12,5,8,1,1,0,2.59,2.56,2.6199999999999646,0.060553007081408074
0.0,17.14,100.0,16.18,45000,12,5,8,1,1,0,2.7,2.63,2.6649999999999645,0.11387127235005874
0.0,17.1,100.0,16.83,45900,12,5,8,1,1,0,2.81,2.56,2.7549999999999644,0.14200938936092097
0.0,17.06,100.0,16.25,46800,13,5,8,1,1,0,2.92,2.59,2.8099999999999645,0.08981462390215941
0.0,17.21,100.0,16.11,47700,13,5,8,1,1,0,2.81,2.7,2.837499999999965,0.05500000000029116
0.0,17.24,100.0,15.7,48600,13,5,8,1,1,0,2.81,2.81,2.8199999999999648,0.074386378681567
0.0,17.28,100.0,15.83,49500,13,5,8,1,1,0,2.74,2.92,2.7824999999999647,0.03403429642787753
0.0,17.32,100.0,15.63,50400,14,5,8,1,1,0,2.77,2.81,2.7649999999999646,0.03316624790354554
0.0,21.92,100.0,14.31,51300,14,5,8,1,1,0,2.74,2.81,2.8549999999999645,0.21047565179858643
0.0,21.89,100.0,15.13,52200,14,5,8,1,1,0,3.17,2.74,3.0074999999999643,0.3009291167923796
0.0,17.64,100.0,16.11,53100,14,5,8,1,1,0,3.35,2.77,3.0349999999999646,0.2759830912697141
0.0,17.32,100.0,16.18,54000,15,5,8,1,1,0,2.88,2.74,3.059999999999964,0.24289915603009407
0.0,19.4,100.0,17.16,54900,15,5,8,1,1,0,2.84,3.17,3.1124999999999643,0.2922755549137759
0.0,17.28,100.0,16.05,55800,15,5,8,1,1,0,3.38,3.35,2.9774999999999645,0.26986107537044834
0.0,17.28,100.0,15.66,56700,15,5,8,1,1,0,2.81,2.88,2.942499999999965,0.2946608219632854
0.0,17.32,100.0,15.63,57600,16,5,8,1,1,0,2.74,2.84,2.9174999999999645,0.31009407174823744
0.0,17.24,100.0,15.86,58500,16,5,8,1,1,0,2.74,3.38,2.7649999999999646,0.03316624790354089
0.0,17.28,100.0,15.66,59400,16,5,8,1,1,0,2.77,2.81,2.7474999999999645,0.014999999999708725
0.0,17.35,100.0,15.99,60300,16,5,8,1,1,0,2.74,2.74,2.7649999999999646,0.03316624790354064
0.0,17.39,100.0,15.56,61200,17,5,8,1,1,0,2.81,2.74,2.7649999999999646,0.03316624790354064
0.0,17.32,100.0,15.63,62100,17,5,8,1,1,0,2.74,2.77,2.7574999999999648,0.0349999999999392
0.0,17.32,100.0,15.63,63000,17,5,8,1,1,0,2.74,2.74,2.7574999999999648,0.0349999999999392
0.0,17.42,100.0,15.32,63900,17,5,8,1,1,0,2.74,2.81,2.7299999999999645,0.019999999999584715
0.0,17.39,100.0,15.56,64800,18,5,8,1,1,0,2.7,2.74,2.7299999999999645,0.019999999999584715
0.0,7.85,100.0,32.09,65700,18,5,8,1,1,0,2.74,2.74,2.7099999999999644,0.03829708430991936
0.0,4.9,100.0,48.81,66600,18,5,8,1,1,0,2.66,2.74,2.7099999999999644,0.03829708430991936
0.0,11.09,100.0,25.14,67500,18,5,8,1,1,0,2.74,2.7,2.754999999999965,0.0914694848933855
0.0,16.7,100.0,16.99,68400,19,5,8,0,1,0,2.88,2.74,2.7899999999999645,0.10893423092250196
0.0,16.74,100.0,16.96,69300,19,5,8,0,1,0,2.88,2.66,2.8449999999999647,0.07000000000025015
0.0,16.74,100.0,16.96,70200,19,5,8,0,1,0,2.88,2.74,2.88,0.0
0.0,16.81,100.0,16.66,71100,19,5,8,0,1,0,2.88,2.88,2.869999999999964,0.02000000000115676
0.0,17.17,100.0,18.32,72000,20,5,8,0,1,0,2.84,2.88,2.9499999999999647,0.16772994167236724
0.0,17.1,100.0,18.23,72900,20,5,8,0,1,0,3.2,2.88,3.0224999999999644,0.18874586088207346
0.0,16.92,100.0,17.01,73800,20,5,8,0,1,0,3.17,2.88,3.0324999999999647,0.17951323071049533
0.0,16.85,100.0,17.47,74700,20,5,8,0,1,0,2.92,2.84,3.0699999999999648,0.13638181697035845
0.0,16.74,100.0,17.36,75600,21,5,8,0,1,0,2.99,3.2,3.0074999999999643,0.11206396982724459
0.0,16.7,100.0,17.4,76500,21,5,8,0,1,0,2.95,3.17,2.9524999999999646,0.028722813234144745
0.0,16.7,100.0,17.22,77400,21,5,8,0,1,0,2.95,2.92,2.9524999999999646,0.028722813234144745
0.0,16.63,100.0,18.1,78300,21,5,8,0,1,0,2.92,2.99,2.9699999999999642,0.06164414003043116
0.0,15.59,100.0,22.08,79200,22,5,8,0,1,0,3.06,2.95,3.1149999999999647,0.28313718700803525
1.08,5.22,94.3,50.57,80100,22,5,8,0,1,0,3.53,2.95,3.1424999999999645,0.26663020584104025
5.04,0.0,47.76,100.0,81000,22,5,8,0,1,0,3.06,2.92,3.0974999999999646,0.3254099977978784
5.04,0.0,48.7,100.0,81900,22,5,8,0,1,0,2.74,3.06,3.0349999999999646,0.35744463440760593
5.11,0.0,47.26,100.0,82800,23,5,8,0,1,0,2.81,3.53,2.8374999999999644,0.1519594244089467
4.9,0.0,48.81,100.0,83700,23,5,8,0,1,0,2.74,3.06,2.7574999999999643,0.03499999999993988
4.75,0.0,49.42,100.0,84600,23,5,8,0,1,0,2.74,2.74,2.7474999999999645,0.045734742446612235
4.9,0.0,48.81,100.0,85500,23,5,8,0,1,0,2.7,2.81,2.729999999999965,0.019999999999585377
4.93,0.0,48.03,100.0,0,0,5,8,0,1,0,2.74,2.74,2.7199999999999647,0.023094010767128734
4.68,0.0,55.22,100.0,900,0,6,8,0,1,0,2.7,2.74,2.809999999999965,0.19425069712449594
4.75,0.0,54.16,100.0,1800,0,6,8,0,1,0,3.1,2.7,2.8999999999999644,0.20912516188491775
5.22,0.0,47.4,100.0,2700,0,6,8,0,1,0,3.06,2.74,2.9174999999999645,0.19362764954090178
5.51,0.0,44.92,100.0,3600,1,6,8,0,1,0,2.81,2.7,2.9349999999999645,0.1690167644547196
5.18,0.0,47.16,100.0,4500,1,6,8,0,1,0,2.77,3.1,2.8524999999999645,0.1396125591295609
5.22,0.0,46.87,100.0,5400,1,6,8,0,1,0,2.77,3.06,2.7799999999999647,0.02000000000014808
5.33,0.0,46.64,100.0,6300,1,6,8,0,1,0,2.77,2.81,2.7799999999999647,0.02000000000014808
5.33,0.0,46.11,100.0,7200,2,6,8,0,1,0,2.81,2.77,2.7799999999999647,0.02000000000014808
5.54,0.0,45.24,100.0,8100,2,6,8,0,1,0,2.77,2.77,2.7899999999999645,0.023094010767810653
5.62,0.0,44.72,100.0,9000,2,6,8,0,1,0,2.81,2.77,2.7999999999999643,0.020000000000373046
5.44,0.0,45.89,100.0,9900,2,6,8,0,1,0,2.81,2.81,2.7999999999999647,0.020000000000373046
5.72,0.0,44.47,100.0,10800,3,6,8,0,1,0,2.81,2.77,2.8174999999999644,0.015000000000760001
5.83,0.0,43.79,100.0,11700,3,6,8,0,1,0,2.84,2.81,2.8249999999999647,0.017320508076444474
5.9,0.0,43.0,100.0,12600,3,6,8,0,1,0,2.84,2.81,2.8249999999999647,0.017320508076444474
6.08,0.0,42.81,100.0,13500,3,6,8,0,1,0,2.81,2.81,2.8424999999999643,0.028722813233283268
6.34,0.0,45.06,100.0,14400,4,6,8,0,1,0,2.88,2.84,2.9324999999999646,0.18062391868209124
6.52,0.0,47.19,100.0,15300,4,6,8,0,1,0,3.2,2.84,3.0949999999999647,0.3133156023354322
5.98,0.0,43.88,100.0,16200,4,6,8,0,1,0,3.49,2.81,3.1224999999999645,0.2833578420775171
5.83,0.0,43.42,100.0,17100,4,6,8,0,1,0,2.92,2.88,3.104999999999965,0.3046856303363942
5.83,0.0,45.63,100.0,18000,5,6,8,0,1,0,2.81,3.2,3.0524999999999647,0.3009291167924136
5.76,0.0,48.56,100.0,18900,5,6,8,0,1,0,2.99,3.49,2.9799999999999645,0.16431676725184177
6.08,0.0,42.32,100.0,19800,5,6,8,0,1,0,3.2,2.92,2.9599999999999644,0.17832554500151382
6.19,0.0,41.34,100.0,20700,5,6,8,0,1,0,2.84,2.81,2.959999999999965,0.17832554500151382
5.98,0.0,42.53,100.0,21600,6,6,8,0,1,0,2.81,2.99,2.9149999999999645,0.19052558883275122
5.87,0.0,42.3,100.0,22500,6,6,8,0,1,0,2.81,3.2,2.7999999999999643,0.04242640687136383
5.9,0.0,43.37,100.0,23400,6,6,8,0,1,0,2.74,2.84,2.7999999999999643,0.04242640687136383
5.9,0.0,43.0,100.0,24300,6,6,8,0,1,0,2.84,2.81,2.7999999999999643,0.04242640687136383
5.72,0.0,43.58,100.0,25200,7,6,8,0,1,0,2.81,2.81,2.7899999999999645,0.0439696865276899
5.69,0.0,43.39,100.0,26100,7,6,8,0,1,0,2.77,2.74,2.7899999999999645,0.0439696865276899
5.72,0.0,43.58,100.0,27000,7,6,8,0,1,0,2.74,2.84,2.7724999999999644,0.02872281323272627
5.54,0.0,43.81,100.0,27900,7,6,8,0,1,0,2.77,2.81,2.7449999999999646,0.033166247903397617
5.62,0.0,44.21,100.0,28800,8,6,8,1,1,0,2.7,2.77,2.7449999999999646,0.033166247903397617
5.51,0.0,44.53,100.0,29700,8,6,8,1,1,0,2.77,2.74,2.7449999999999646,0.033166247903397617
5.44,0.0,44.98,100.0,30600,8,6,8,1,1,0,2.74,2.77,2.7374999999999643,0.02872281323245056
5.08,0.43,47.87,98.82,31500,8,6,8,1,1,0,2.74,2.7,2.754999999999965,0.017320508075519974
0.0,13.93,100.0,20.99,32400,9,6,8,1,1,0,2.77,2.77,2.8099999999999645,0.1208304597360248
0.0,15.84,100.0,18.97,33300,9,6,8,1,1,0,2.99,2.74,2.889999999999964,0.15895492023439245
0.0,15.91,100.0,18.65,34200,9,6,8,1,1,0,3.06,2.74,2.959999999999965,0.12987173159218987
0.0,15.98,100.0,19.04,35100,9,6,8,1,1,0,3.02,2.77,3.0424999999999645,0.047871355389117146
0.0,16.31,100.0,21.95,36000,10,6,8,1,1,0,3.1,2.99,3.2124999999999644,0.30674364975801555
0.0,16.13,100.0,20.74,36900,10,6,8,1,1,0,3.67,3.06,3.3024999999999642,0.299819390078275
0.0,15.73,100.0,22.31,37800,10,6,8,1,1,0,3.42,3.02,3.4474999999999643,0.25447658700485787
0.0,16.16,100.0,18.61,38700,10,6,8,1,1,0,3.6,3.1,3.4374999999999645,0.27280945731463035
0.0,16.24,100.0,17.87,39600,11,6,8,1,1,0,3.06,3.67,3.2574999999999648,0.3040148022715698
0.0,6.73,100.0,38.88,40500,11,6,8,1,1,0,2.95,3.42,3.1124999999999643,0.33718194890418274
0.0,4.21,100.0,55.92,41400,11,6,8,1,1,0,2.84,3.6,2.922499999999965,0.10531698185353147
0.0,4.28,100.0,54.88,42300,11,6,8,1,1,0,2.84,3.06,2.8599999999999643,0.0616441400300319
0.0,4.14,100.0,56.16,43200,12,6,8,1,1,0,2.81,2.95,2.824999999999964,0.017320508076449612
0.0,10.01,100.0,28.27,44100,12,6,8,1,1,0,2.81,2.84,2.8524999999999645,0.06652067347854185
0.0,16.2,100.0,17.92,45000,12,6,8,1,1,0,2.95,2.84,2.879999999999965,0.0808290376868642
0.0,16.24,100.0,18.11,45900,12,6,8,1,1,0,2.95,2.81,2.9249999999999647,0.07895146188263263
0.0,16.24,100.0,17.7,46800,13,6,8,1,1,0,2.99,2.81,2.9524999999999646,0.028722813234149762
0.0,16.31,100.0,18.03,47700,13,6,8,1,1,0,2.92,2.95,2.9624999999999644,0.03403429642906831
0.0,16.31,100.0,17.62,48600,13,6,8,1,1,0,2.99,2.95,2.9549999999999645,0.04041451884432526
0.0,16.24,100.0,18.11,49500,13,6,8,1,1,0,2.92,2.99,2.9549999999999645,0.04041451884432526
0.0,16.24,100.0,18.52,50400,14,6,8,1,1,0,2.99,2.92,2.9899999999999647,0.05715476066582205
0.0,16.27,100.0,17.66,51300,14,6,8,1,1,0,3.06,2.99,2.9724999999999646,0.06701989754363649
0.0,16.24,100.0,17.87,52200,14,6,8,1,1,0,2.92,2.92,2.9799999999999645,0.060553007082744414
0.0,15.98,100.0,19.46,53100,14,6,8,1,1,0,2.95,2.99,3.0249999999999644,0.11387127235076963
0.0,15.84,100.0,19.62,54000,15,6,8,1,1,0,3.17,3.06,3.0524999999999642,0.1362289739132693
0.0,15.91,100.0,19.54,54900,15,6,8,1,1,0,3.17,2.92,3.1149999999999642,0.11000000000071372
0.0,15.91,100.0,19.3,55800,15,6,8,1,1,0,3.17,2.95,3.1599999999999646,0.020000000004432902
0.0,15.95,100.0,19.26,56700,15,6,8,1,1,0,3.13,3.17,3.1499999999999644,0.023094010771326407
0.0,15.95,100.0,19.49,57600,16,6,8,1,1,0,3.13,3.17,3.1499999999999644,0.023094010771326407
0.0,15.98,100.0,19.64,58500,16,6,8,1,1,0,3.17,3.17,3.1574999999999647,0.034034296430358844
0.0,15.73,100.0,21.66,59400,16,6,8,1,1,0,3.2,3.13,3.2474999999999645,0.16418993067039828
0.0,15.7,100.0,22.76,60300,16,6,8,1,1,0,3.49,3.13,3.3824999999999648,0.23991317874100018
0.0,16.27,100.0,20.17,61200,17,6,8,1,1,0,3.67,3.17,3.4274999999999647,0.20039544239735443
0.0,16.27,100.0,21.6,62100,17,6,8,1,1,0,3.35,3.2,3.5274999999999643,0.13961255913065254
0.0,16.09,100.0,19.1,63000,17,6,8,1,1,0,3.6,3.49,3.4374999999999645,0.2467623688226576
0.0,16.16,100.0,18.84,63900,17,6,8,1,1,0,3.13,3.67,3.2949999999999644,0.23187640385969596
0.0,16.31,100.0,18.67,64800,18,6,8,1,1,0,3.1,3.35,3.2324999999999644,0.2454078238365881
0.0,7.63,100.0,34.56,65700,18,6,8,1,1,0,3.1,3.6,3.0349999999999646,0.15066519173359347
0.0,4.79,100.0,49.65,66600,18,6,8,1,1,0,2.81,3.13,2.9374999999999645,0.18980252896122426
0.0,10.76,100.0,26.19,67500,18,6,8,1,1,0,2.74,3.1,2.8924999999999645,0.15692354826493063
0.0,16.27,100.0,18.48,68400,19,6,8,0,1,0,2.92,3.1,2.8824999999999648,0.13961255912960743
0.0,16.27,100.0,18.48,69300,19,6,8,0,1,0,3.06,2.81,2.9449999999999648,0.15176736583802541
0.0,16.34,100.0,18.64,70200,19,6,8,0,1,0,3.06,2.74,3.0349999999999646,0.07895146188294254
0.0,16.34,100.0,18.64,71100,19,6,8,0,1,0,3.1,2.92,3.0799999999999645,0.023094010770632056
0.0,16.56,100.0,18.17,72000,20,6,8,0,1,0,3.1,3.06,3.0799999999999645,0.023094010770632056
0.0,16.6,100.0,18.53,72900,20,6,8,0,1,0,3.06,3.06,3.0974999999999646,0.028722813235277797
0.0,16.56,100.0,18.4,73800,20,6,8,0,1,0,3.13,3.1,3.0974999999999646,0.028722813235277797
0.0,16.42,100.0,18.55,74700,20,6,8,0,1,0,3.1,3.1,3.0974999999999646,0.028722813235277797
